TRIP
DATE 2024-07-18
DECLINATION 0.0
DATA
13		68.96	59.99	0.687	>
13		26.49	-22.61	0.998	>
13		54.62	-47.03	1.357	>
13		68.45	-67.94	3.940	>
13		93.56	-76.57	3.691	>
13		118.27	-73.95	3.761	>
13		198.91	-41.07	3.083	>
13		198.98	-41.06	3.078	>
13		199.05	-41.06	3.081	>
13	14	198.98	-41.06	3.081	>
14		261.09	1.40	1.113	>
14		236.61	51.85	1.320	>
14		218.70	69.45	0.979	>
14		344.97	-77.43	1.187	>
14		346.76	-83.75	20.247	>
14		347.04	-83.80	20.244	>
14		346.65	-83.70	20.276	>
14	15	346.82	-83.75	20.256	>
15		177.08	-3.32	0.793	>
15		126.27	8.93	0.901	>
15		92.80	44.20	2.008	>
15		151.40	72.80	2.384	>
15		112.32	68.27	1.691	>
15		261.23	71.48	0.236	>
15		180.01	-54.07	4.483	>
15		185.16	-60.92	9.530	>
15		184.09	-64.36	9.883	>
15		325.26	-50.30	0.630	>
15		43.31	-62.20	0.754	>
15		26.53	-80.82	1.052	>
15		192.08	-88.56	21.678	>
15		190.71	-7.61	6.980	>
15		190.73	-7.57	7.011	>
15		190.72	-7.54	6.983	>
15	16	190.72	-7.57	6.991	>
16		229.68	-4.95	3.317	>
16		245.15	-3.60	2.426	>
16		294.60	8.34	1.663	>
16		67.60	86.68	17.205	>
16		100.68	83.52	13.595	>
16		295.80	86.17	10.893	>
16		66.82	76.74	6.989	>
16		20.46	66.51	13.917	>
16		13.25	54.32	10.019	>
16		26.26	31.69	4.783	>
16		41.53	33.66	3.706	>
16		79.00	29.01	2.151	>
16		123.82	14.36	1.962	>
16		146.91	9.05	2.637	>
16		167.29	-4.40	4.452	>
16		177.47	-3.38	7.809	>
16		182.81	-5.77	12.790	>
16		186.53	-7.27	12.338	>
16		173.35	-25.15	3.040	>
16		202.87	-25.93	3.089	>
16		235.37	-34.81	1.998	>
16		248.53	-33.44	2.056	>
16		264.27	-28.30	2.235	>
16		237.64	-19.93	3.257	>
16		217.48	-16.68	4.081	>
16		204.73	-16.42	4.574	>
16		208.05	-2.11	4.905	>
16		219.89	2.89	3.418	>
16		28.42	-73.03	10.072	>
16		28.38	-72.99	10.074	>
16		28.37	-72.99	10.078	>
16	17	28.39	-73.00	10.075	>
17		92.19	-7.23	2.343	>
17		64.54	-4.53	2.796	>
17		140.47	-9.51	2.488	>
17		177.69	-5.52	6.013	>
17		286.99	6.05	0.495	>
17		347.00	-0.04	5.561	>
17		28.99	-19.09	3.763	>
17		41.69	45.62	3.428	>
17		84.68	39.91	2.074	>
17		137.93	-61.85	11.369	>
17		166.51	-68.92	11.050	>
17		140.73	-83.73	10.458	>
17		28.81	-73.09	10.058	>
17		27.45	-72.70	10.068	>
17		27.91	-72.97	10.061	>
17	18	28.06	-72.92	10.062	>
18		216.63	-36.58	1.358	>
18		216.49	-36.54	1.357	>
18		216.62	-36.56	1.357	>
18	19	216.58	-36.56	1.357	>
19		283.79	-6.87	1.030	>
19		248.93	-2.13	1.035	>
19		211.98	3.73	2.619	>
19		190.77	2.12	8.343	>
19		179.01	3.28	10.119	>
19		164.92	0.77	7.503	>
19		150.78	-0.19	5.240	>
19		138.67	10.46	4.774	>
19		103.52	8.49	1.548	>
19		2.44	-8.34	3.507	>
19		7.26	-9.31	4.929	>
19		18.01	13.18	4.900	>
19		356.01	28.41	3.910	>
19		0.86	50.08	4.933	>
19		350.24	-53.15	1.949	>
19		258.25	-54.83	1.148	>
19		239.63	87.03	22.691	>
19		27.50	81.49	7.490	>
19		328.67	-84.83	0.917	>
19		18.29	-73.57	3.970	>
19		313.24	-10.03	0.301	>
19		216.37	40.46	1.187	>
19		99.07	20.67	2.464	>
19		91.09	19.18	2.330	>
19		119.87	32.17	5.163	>
19		112.35	22.50	4.947	>
19		19.86	-8.05	7.369	>
19		19.28	-12.67	7.086	>
19		18.17	-26.83	5.833	>
19		18.89	-36.27	5.332	>
19		20.04	-47.30	5.173	>
19		193.48	-67.02	4.149	>
19		193.57	-67.09	4.216	>
19		193.39	-67.18	4.229	>
19		192.93	-67.14	4.187	>
19	20	193.30	-67.14	4.211	>
